,Longitude,Latitude,Altitude,Time,Speed
527,151.22078130953014,-33.88330620713532,94.0,2019-06-28 21:04:55+00:00,4.053543252303844
528,151.22080955654383,-33.88333076611161,94.0,2019-06-28 21:04:56+00:00,3.8083089929998373
529,151.2208367139101,-33.883356833830476,94.0,2019-06-28 21:04:57+00:00,3.518401677850692
530,151.22085859067738,-33.88337904587388,94.19999694824219,2019-06-28 21:04:58+00:00,3.3954561913953745
531,151.22088415548205,-33.883403269574046,94.0,2019-06-28 21:04:59+00:00,3.4600353983179972
532,151.2209082953632,-33.88342539779842,94.19999694824219,2019-06-28 21:05:00+00:00,2.4346005265912805
533,151.22092438861728,-33.88342849910259,94.0,2019-06-28 21:05:01+00:00,2.6818479088408362
534,151.22095732949674,-33.88344928622246,94.0,2019-06-28 21:05:02+00:00,4.361430938943281
535,151.22100804001093,-33.88346211053431,94.0,2019-06-28 21:05:03+00:00,3.7043099120217415
536,151.22103477828205,-33.8834660500288,94.0,2019-06-28 21:05:04+00:00,2.797460439256038
537,151.22106646187603,-33.883474599570036,93.80000305175781,2019-06-28 21:05:05+00:00,3.3941306850114765
538,151.22110501863062,-33.88348365202546,93.80000305175781,2019-06-28 21:05:06+00:00,3.5929664385090163
539,151.22114106081426,-33.883492620661855,93.5999984741211,2019-06-28 21:05:07+00:00,3.4366039807725532
540,151.22117467224598,-33.88350469060242,93.4000015258789,2019-06-28 21:05:08+00:00,3.5589621591075904
541,151.22121046297252,-33.883520029485226,93.5999984741211,2019-06-28 21:05:09+00:00,3.3164074612654333
542,151.2212397158146,-33.88352958485484,93.5999984741211,2019-06-28 21:05:10+00:00,2.877994993459988
543,151.22126528061926,-33.883543917909265,93.5999984741211,2019-06-28 21:05:11+00:00,2.857245333290975
544,151.2212931085378,-33.883555233478546,93.5999984741211,2019-06-28 21:05:12+00:00,2.9091648909937016
545,151.22132261283696,-33.883565459400415,93.5999984741211,2019-06-28 21:05:13+00:00,2.683681571242294
546,151.22134507633746,-33.88357635587454,93.80000305175781,2019-06-28 21:05:14+00:00,2.5608741154350643
547,151.22137047350407,-33.88358850963414,93.80000305175781,2019-06-28 21:05:15+00:00,2.8010194275815308
548,151.2213983014226,-33.88360041193664,93.80000305175781,2019-06-28 21:05:16+00:00,2.870174705850594
549,151.22142612934113,-33.883611392229795,93.80000305175781,2019-06-28 21:05:17+00:00,2.818780157964337
550,151.2214540410787,-33.88362094759941,93.80000305175781,2019-06-28 21:05:18+00:00,2.8833254466206215
551,151.2214849703014,-33.883628407493234,93.80000305175781,2019-06-28 21:05:19+00:00,2.8464354645382968
552,151.2215117085725,-33.88363838195801,94.0,2019-06-28 21:05:20+00:00,2.615950909892036
553,151.22153710573912,-33.883646512404084,94.0,2019-06-28 21:05:21+00:00,2.6017309090917795
554,151.22156518511474,-33.88365254737437,94.19999694824219,2019-06-28 21:05:22+00:00,2.6378708377219193
555,151.22159167192876,-33.88366009108722,94.19999694824219,2019-06-28 21:05:23+00:00,2.7787926618190073
